original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
16,3,5,3,2,5,9,3,1,3,1,2,11
24,7,9,0,3,8,7,4,1,0,1,2,20
22,6,6,2,2,8,22,6,6,2,2,8,0
11,3,5,1,1,2,6,2,1,1,1,2,8
17,3,6,0,2,8,7,3,2,0,1,2,11
14,3,3,6,1,2,12,3,1,6,1,2,8
15,3,2,4,4,6,15,3,2,4,4,6,0
22,7,10,3,1,2,11,5,1,3,1,2,16
16,4,3,6,1,3,8,2,1,3,1,2,12
16,4,3,6,1,3,8,2,1,3,1,2,11
26,7,10,3,2,6,11,5,1,3,1,2,17
33,7,10,7,5,9,33,7,10,7,5,9,0
33,8,10,11,1,4,8,2,1,2,1,3,14
17,3,2,7,3,5,17,3,2,7,3,5,0
7,2,2,1,1,2,7,2,2,1,1,2,0
6,2,2,1,1,1,6,2,2,1,1,1,0
21,6,7,3,2,5,11,5,1,3,1,2,14
31,6,5,10,4,10,31,6,5,10,4,10,0
21,4,5,8,2,4,14,3,3,6,1,2,13
24,7,7,2,3,8,11,5,3,1,1,2,13
19,7,7,2,1,3,9,4,2,1,1,2,16
19,6,7,3,1,3,11,5,1,3,1,2,14
14,3,6,1,1,4,7,2,1,1,1,3,12
22,5,7,7,1,3,15,4,1,7,1,3,16
44,6,5,10,9,23,44,6,5,10,9,23,1
15,5,6,1,1,3,5,2,1,0,1,2,18
14,5,6,1,1,2,5,2,1,0,1,2,17
15,4,6,0,2,5,6,3,1,0,1,2,16
21,4,2,5,4,10,7,2,1,2,1,2,15
12,3,3,1,3,5,12,3,3,1,3,5,0
16,5,5,2,1,4,7,3,1,0,1,3,18
28,5,5,2,3,16,7,3,1,0,1,3,21
18,4,7,4,1,3,9,3,1,3,1,2,17
6,3,1,0,1,2,6,3,1,0,1,2,4
18,5,5,6,1,2,16,5,3,6,1,2,7
35,6,11,10,4,8,35,6,11,10,4,8,0
27,8,10,5,1,4,13,5,2,3,1,3,16
43,8,10,5,5,20,13,5,2,3,1,3,29
10,3,2,3,1,2,7,2,1,2,1,2,6
21,4,4,4,4,9,9,3,1,3,1,2,14
25,4,4,4,5,13,10,3,2,3,1,2,14
16,6,7,0,1,3,10,5,3,0,1,2,11
21,6,7,0,3,8,9,5,2,0,1,2,11
16,6,7,0,1,3,9,5,2,0,1,2,11
16,6,7,0,1,3,10,5,3,0,1,2,13
18,6,7,0,2,5,10,5,3,0,1,2,15
18,6,7,0,2,5,9,5,2,0,1,2,11
16,6,7,0,1,3,9,5,2,0,1,2,10
17,4,3,5,2,5,13,4,2,5,1,2,15
11,2,3,4,1,2,9,2,1,4,1,2,8
68,4,6,0,18,58,7,3,2,0,1,2,17
16,4,6,0,1,6,7,3,1,0,1,3,19
14,4,6,0,1,4,8,3,3,0,1,2,12
8,3,2,1,1,2,8,3,2,1,1,2,0
28,4,6,0,4,18,7,3,1,0,1,3,21
55,4,6,0,13,45,6,3,1,0,1,2,17
44,4,6,0,11,34,8,3,3,0,1,2,14
14,4,3,5,1,2,11,3,2,4,1,2,11
21,4,6,0,2,11,7,3,1,0,1,3,20
22,4,6,0,3,12,8,4,1,0,1,3,18
18,7,8,0,1,3,6,3,1,0,1,2,18
17,6,3,6,1,2,9,3,1,3,1,2,13
24,6,7,5,2,6,24,6,7,5,2,6,0
10,2,3,3,1,2,9,2,2,3,1,2,9
94,6,5,8,26,75,94,6,5,8,26,75,0
18,4,7,4,1,3,7,2,1,2,1,2,14
8,2,2,1,1,3,8,2,2,1,1,3,8
17,4,7,4,1,2,7,2,1,2,1,2,12
9,2,2,1,1,4,8,2,2,1,1,3,12
25,7,8,8,1,2,25,7,8,8,1,2,0
8,2,2,1,1,3,8,2,2,1,1,3,5
15,2,3,3,2,7,9,2,1,3,1,3,13
14,6,3,3,1,2,7,3,2,0,1,2,8
15,6,3,3,1,3,7,3,2,0,1,2,12
21,6,3,3,4,9,7,3,2,0,1,2,14
14,6,3,3,1,2,6,3,1,0,1,2,14
15,6,3,3,1,3,7,3,2,0,1,2,11
15,6,3,3,1,3,7,3,2,0,1,2,12
14,5,4,4,1,1,14,5,4,4,1,1,0
15,5,4,4,1,2,15,5,4,4,1,2,0
11,3,2,5,1,1,11,3,2,5,1,1,0
16,5,6,3,1,2,5,2,1,0,1,2,12
12,3,2,5,1,2,12,3,2,5,1,2,0
12,2,3,3,1,4,8,2,1,3,1,2,10
11,5,2,2,1,2,6,3,1,0,1,2,11
10,2,3,3,1,2,8,2,1,3,1,2,8
57,8,11,6,14,32,57,8,11,6,14,32,0
19,6,8,3,1,2,5,2,1,0,1,2,16
19,4,9,3,1,3,6,2,1,1,1,2,16
15,4,2,5,2,4,9,2,1,4,1,2,11
16,4,2,5,2,5,9,2,1,4,1,2,11
14,4,2,5,1,3,11,3,1,5,1,2,9
20,4,6,4,2,6,7,2,1,2,1,2,12
20,8,7,3,1,2,12,6,2,2,1,2,11
24,6,8,7,1,3,9,2,1,4,1,2,17
16,4,4,5,1,3,7,2,1,2,1,2,11
24,7,6,8,1,3,14,4,2,6,1,2,11
16,6,2,5,1,3,9,3,1,3,1,2,12
9,2,2,4,1,1,9,2,2,4,1,1,0
13,2,3,3,2,5,13,2,3,3,2,5,0
16,4,5,5,1,2,10,3,1,4,1,2,11
19,3,5,4,3,7,9,2,1,4,1,2,9
16,3,2,3,5,8,16,3,2,3,5,8,0
11,3,3,0,2,5,7,3,2,0,1,2,9
26,6,10,4,1,6,14,5,3,3,1,3,18
31,6,10,4,2,11,8,2,1,3,1,2,19
11,4,5,0,1,2,5,2,1,0,1,2,12
29,6,10,4,2,9,14,5,3,3,1,3,19
7,3,2,0,1,2,6,3,1,0,1,2,9
30,6,10,4,2,10,8,2,1,3,1,2,17
29,4,5,1,5,19,8,3,2,0,1,3,19
25,6,10,4,1,5,10,3,1,4,1,2,21
20,4,7,0,2,9,8,3,2,0,1,3,17
18,4,7,0,1,7,9,4,2,0,1,3,16
25,6,9,5,1,5,13,5,2,4,1,2,11
24,4,7,0,2,13,9,4,2,0,1,3,18
34,4,7,0,3,23,9,4,2,0,1,3,17
12,4,4,1,1,3,5,2,1,0,1,2,14
11,4,4,1,1,2,7,3,2,0,1,2,5
9,3,2,0,1,4,7,3,1,0,1,3,13
7,4,1,0,1,2,6,3,1,0,1,2,9
15,6,4,3,1,2,9,3,1,3,1,2,8
7,4,1,0,1,2,6,3,1,0,1,2,9
7,4,1,0,1,2,6,3,1,0,1,2,9
19,6,5,6,1,2,14,5,1,6,1,2,13
19,6,5,6,1,2,14,5,1,6,1,2,11
9,3,0,5,1,1,9,3,0,5,1,1,0
20,5,6,4,2,5,20,5,6,4,2,5,0
17,5,6,4,1,2,17,5,6,4,1,2,0
20,4,4,7,1,5,10,2,1,4,1,3,15
19,4,4,7,1,4,10,2,1,4,1,3,14
18,5,6,4,1,3,7,2,1,2,1,2,9
9,4,2,2,1,1,9,4,2,2,1,1,0
10,4,2,2,1,2,10,4,2,2,1,2,0
15,5,5,2,1,3,7,2,1,2,1,2,12
14,5,5,2,1,2,7,2,1,2,1,2,9
9,2,3,2,1,2,7,2,1,2,1,2,8
8,2,3,0,1,3,5,2,1,0,1,2,12
27,7,9,3,3,8,27,7,9,3,3,8,0
126,5,8,1,29,112,126,5,8,1,29,112,0
10,3,4,0,1,3,7,3,1,0,1,3,13
22,6,8,2,2,6,9,4,1,2,1,2,15
18,3,5,3,3,7,7,2,1,2,1,2,9
36,8,13,13,1,2,12,4,1,5,1,2,18
16,4,2,7,2,3,16,4,2,7,2,3,0
24,7,7,5,2,5,24,7,7,5,2,5,0
33,7,9,8,4,9,33,7,9,8,4,9,0
27,7,9,8,1,3,27,7,9,8,1,3,0
27,7,9,8,1,3,13,4,2,5,1,2,22
35,4,6,3,8,22,35,4,6,3,8,22,0
11,3,3,3,1,2,10,3,3,2,1,2,4
40,4,5,5,11,26,40,4,5,5,11,26,1
27,6,11,4,2,6,11,4,1,4,1,2,17
23,4,6,0,3,13,6,3,1,0,1,2,13
40,8,12,13,2,7,40,8,12,13,2,7,0
49,4,6,0,8,39,8,3,2,0,1,3,18
14,4,3,5,1,2,10,3,2,3,1,2,8
14,4,3,5,1,2,10,3,2,3,1,2,8
25,4,6,0,4,15,8,3,2,0,1,3,15
23,4,3,5,4,11,7,2,1,2,1,2,13
12,4,5,0,1,3,7,3,2,0,1,2,9
24,7,10,6,1,1,24,7,10,6,1,1,0
26,6,6,6,3,8,11,3,3,3,1,2,13
23,6,6,6,2,5,11,3,3,3,1,2,13
19,6,5,5,1,3,8,2,1,3,1,2,11
18,6,5,5,1,2,8,2,1,3,1,2,12
18,4,2,8,2,4,12,3,1,6,1,2,8
13,4,4,3,1,2,10,3,2,3,1,2,10
9,2,2,3,1,2,9,2,2,3,1,2,0
8,2,2,2,1,2,7,2,1,2,1,2,6
19,4,4,3,3,8,7,2,1,2,1,2,12
13,3,3,4,2,3,13,3,3,4,2,3,10
6,3,1,0,1,2,6,3,1,0,1,2,4
12,4,3,3,1,2,11,4,2,3,1,2,15
8,2,1,3,1,2,8,2,1,3,1,2,2
20,4,5,0,3,11,7,3,1,0,1,3,15
15,4,5,0,2,6,7,3,2,0,1,2,9
26,4,5,0,5,17,7,3,2,0,1,2,9
11,4,5,0,1,2,7,3,2,0,1,2,7
27,6,5,3,4,13,27,6,5,3,4,13,0
15,4,3,0,3,8,7,3,2,0,1,2,9
12,4,3,0,2,5,6,3,1,0,1,2,13
18,6,5,3,1,4,6,2,1,0,1,3,20
10,4,2,2,1,2,8,4,2,0,1,2,8
7,3,2,0,1,2,6,3,1,0,1,2,9
26,6,9,4,3,7,14,5,2,4,2,3,79
20,3,5,0,3,12,7,3,1,0,1,3,18
9,3,2,2,1,2,7,2,1,2,1,2,8
