original_total_changes,original_num_types,original_num_params,original_num_generics,original_num_patterns,original_num_nested_patterns,reduced_total_changes,reduced_num_types,reduced_num_params,reduced_num_generics,reduced_num_patterns,reduced_num_nested_patterns,time
46,8,11,8,6,19,7,2,1,2,1,2,20
31,8,11,8,1,4,10,3,1,3,1,3,19
44,5,6,6,7,27,44,5,6,6,7,27,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
49,5,6,6,8,32,49,5,6,6,8,32,0
50,5,6,6,8,33,50,5,6,6,8,33,0
45,5,6,6,7,28,45,5,6,6,7,28,0
50,5,6,6,8,33,50,5,6,6,8,33,0
21,5,7,6,1,3,10,3,1,3,1,3,15
45,5,6,6,7,28,45,5,6,6,7,28,0
21,5,6,6,2,4,21,5,6,6,2,4,0
50,5,6,6,8,33,50,5,6,6,8,33,0
44,5,6,6,7,27,44,5,6,6,7,27,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
44,5,6,6,7,27,44,5,6,6,7,27,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
47,5,6,6,7,30,47,5,6,6,7,30,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
50,5,6,6,8,33,50,5,6,6,8,33,0
20,5,6,6,2,3,20,5,6,6,2,3,0
43,5,6,6,7,26,43,5,6,6,7,26,0
26,4,5,2,7,15,26,4,5,2,7,15,0
26,4,5,2,7,15,26,4,5,2,7,15,0
24,4,5,2,6,13,24,4,5,2,6,13,0
28,4,5,2,8,17,28,4,5,2,8,17,0
22,4,5,2,6,11,22,4,5,2,6,11,0
26,4,5,2,7,15,26,4,5,2,7,15,0
25,4,5,2,7,14,25,4,5,2,7,14,0
26,4,5,2,7,15,26,4,5,2,7,15,0
26,4,5,2,7,15,26,4,5,2,7,15,0
22,4,5,2,6,11,22,4,5,2,6,11,0
23,4,5,2,6,12,23,4,5,2,6,12,0
23,4,5,2,6,12,23,4,5,2,6,12,0
23,4,5,2,6,12,23,4,5,2,6,12,0
23,4,5,2,6,12,23,4,5,2,6,12,0
26,4,5,2,7,15,26,4,5,2,7,15,0
26,4,5,2,7,15,26,4,5,2,7,15,0
25,4,5,2,7,14,25,4,5,2,7,14,0
29,4,5,2,8,18,29,4,5,2,8,18,0
24,4,5,2,6,13,7,2,2,1,1,2,16
26,4,5,2,7,15,26,4,5,2,7,15,0
23,4,5,2,6,12,23,4,5,2,6,12,0
30,4,5,2,8,19,30,4,5,2,8,19,0
18,4,3,8,1,3,9,2,1,4,1,2,15
18,4,3,8,1,3,9,2,1,4,1,2,14
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
68,5,9,5,18,49,68,5,9,5,18,49,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
72,5,9,5,19,53,72,5,9,5,19,53,0
65,5,9,5,17,46,65,5,9,5,17,46,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
67,5,9,5,17,48,67,5,9,5,17,48,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
66,5,9,5,17,47,66,5,9,5,17,47,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
66,5,9,5,17,47,66,5,9,5,17,47,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
73,5,9,5,19,54,73,5,9,5,19,54,0
72,5,9,5,19,53,72,5,9,5,19,53,0
67,5,9,5,17,48,67,5,9,5,17,48,0
72,5,9,5,19,53,72,5,9,5,19,53,0
69,5,9,5,18,50,69,5,9,5,18,50,0
72,5,9,5,19,53,72,5,9,5,19,53,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
66,5,9,5,17,47,66,5,9,5,17,47,0
72,5,9,5,19,53,72,5,9,5,19,53,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
73,5,9,5,19,54,73,5,9,5,19,54,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
73,5,9,5,19,54,73,5,9,5,19,54,0
65,5,9,5,17,46,65,5,9,5,17,46,0
64,5,9,5,17,45,64,5,9,5,17,45,0
69,5,9,5,18,50,69,5,9,5,18,50,0
66,5,9,5,17,47,66,5,9,5,17,47,0
66,5,9,5,17,47,66,5,9,5,17,47,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
69,5,9,5,18,50,69,5,9,5,18,50,0
66,5,9,5,17,47,66,5,9,5,17,47,0
65,5,9,5,17,46,65,5,9,5,17,46,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
64,5,9,5,17,45,64,5,9,5,17,45,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
67,5,9,5,17,48,67,5,9,5,17,48,0
67,5,9,5,17,48,67,5,9,5,17,48,0
73,5,9,5,19,54,73,5,9,5,19,54,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
67,5,9,5,17,48,67,5,9,5,17,48,0
65,5,9,5,17,46,65,5,9,5,17,46,0
67,5,9,5,17,48,67,5,9,5,17,48,0
67,5,9,5,17,48,67,5,9,5,17,48,0
64,5,9,5,17,45,64,5,9,5,17,45,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
65,5,9,5,17,46,65,5,9,5,17,46,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
72,5,9,5,19,53,72,5,9,5,19,53,0
66,5,9,5,17,47,66,5,9,5,17,47,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
72,5,9,5,19,53,72,5,9,5,19,53,0
66,5,9,5,17,47,66,5,9,5,17,47,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
64,5,9,5,17,45,64,5,9,5,17,45,0
73,5,9,5,19,54,73,5,9,5,19,54,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
69,5,9,5,18,50,69,5,9,5,18,50,0
65,5,9,5,17,46,65,5,9,5,17,46,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
66,5,9,5,17,47,66,5,9,5,17,47,0
72,5,9,5,19,53,72,5,9,5,19,53,0
74,5,9,5,19,55,74,5,9,5,19,55,0
69,5,9,5,18,50,69,5,9,5,18,50,0
74,5,9,5,19,55,74,5,9,5,19,55,0
66,5,9,5,17,47,66,5,9,5,17,47,0
36,7,7,7,3,15,36,7,7,7,3,15,0
30,7,7,7,2,9,30,7,7,7,2,9,0
35,7,7,7,3,14,35,7,7,7,3,14,0
31,7,7,7,2,10,31,7,7,7,2,10,0
30,7,7,7,2,9,30,7,7,7,2,9,0
23,7,7,7,1,2,23,7,7,7,1,2,0
41,7,7,7,4,20,41,7,7,7,4,20,0
19,5,7,5,1,2,8,2,1,3,1,2,8
19,5,7,5,1,2,8,2,1,3,1,2,9
46,7,7,7,5,25,46,7,7,7,5,25,0
12,3,3,3,1,3,7,2,2,1,1,2,15
66,7,10,1,8,48,9,4,2,1,1,2,22
59,7,10,1,7,41,10,5,1,1,1,3,23
66,7,10,1,8,48,10,5,1,1,1,3,28
59,7,10,1,7,41,10,5,2,1,1,2,20
52,7,10,1,6,34,10,5,2,1,1,2,19
52,7,10,1,6,34,10,5,1,1,1,3,23
73,7,10,1,9,55,10,5,2,1,1,2,20
58,7,10,1,7,40,10,5,1,1,1,3,22
66,7,10,1,8,48,12,5,2,1,1,4,32
73,7,10,1,9,55,10,5,2,1,1,2,18
66,7,10,1,8,48,10,5,1,1,1,3,24
59,7,10,1,7,41,10,5,1,1,1,3,27
66,7,10,1,8,48,10,5,1,1,1,3,23
59,7,10,1,7,41,10,5,2,1,1,2,19
73,7,10,1,9,55,10,5,2,1,1,2,18
59,7,10,1,7,41,7,3,2,0,1,2,25
73,7,10,1,9,55,12,5,2,1,1,4,33
59,7,10,1,7,41,10,5,2,1,1,2,22
59,7,10,1,7,41,9,4,2,1,1,2,19
66,7,10,1,8,48,10,5,1,1,1,3,24
59,7,10,1,7,41,10,5,1,1,1,3,24
73,7,10,1,9,55,12,5,2,1,1,4,29
59,7,10,1,7,41,10,5,1,1,1,3,23
71,7,10,1,9,53,10,5,1,1,1,3,22
71,7,10,1,9,53,10,5,2,1,1,2,19
73,7,10,1,9,55,10,5,1,1,1,3,26
59,7,10,1,7,41,10,5,2,1,1,2,20
59,7,10,1,7,41,10,5,1,1,1,3,23
66,7,10,1,8,48,10,5,1,1,1,3,26
66,7,10,1,8,48,10,5,1,1,1,3,25
65,7,10,1,8,47,12,5,2,1,1,4,28
66,7,10,1,8,48,10,5,1,1,1,3,24
59,7,10,1,7,41,10,5,1,1,1,3,23
59,7,10,1,7,41,7,3,2,0,1,2,22
66,7,10,1,8,48,10,5,2,1,1,2,22
52,7,10,1,6,34,10,5,1,1,1,3,22
59,7,10,1,7,41,10,5,1,1,1,3,23
59,7,10,1,7,41,10,5,1,1,1,3,24
66,7,10,1,8,48,10,5,1,1,1,3,24
59,7,10,1,7,41,9,4,2,1,1,2,23
52,7,10,1,6,34,10,5,1,1,1,3,24
73,7,10,1,9,55,10,5,1,1,1,3,27
66,7,10,1,8,48,7,3,2,0,1,2,23
66,7,10,1,8,48,10,5,1,1,1,3,25
59,7,10,1,7,41,10,5,1,1,1,3,23
66,7,10,1,8,48,12,5,2,1,1,4,28
65,7,10,1,8,47,10,5,1,1,1,3,24
73,7,10,1,9,55,10,5,1,1,1,3,27
73,7,10,1,9,55,10,5,1,1,1,3,25
65,7,10,1,8,47,10,5,1,1,1,3,24
73,7,10,1,9,55,10,5,2,1,1,2,21
53,7,10,1,6,35,7,3,2,0,1,2,25
66,7,10,1,8,48,10,5,2,1,1,2,21
24,7,10,1,1,6,10,5,2,1,1,2,13
73,7,10,1,9,55,10,5,1,1,1,3,22
59,7,10,1,7,41,7,3,2,0,1,2,23
66,7,10,1,8,48,10,5,1,1,1,3,29
65,7,10,1,8,47,10,5,2,1,1,2,18
65,7,10,1,8,47,10,5,1,1,1,3,25
73,7,10,1,9,55,10,5,2,1,1,2,19
59,7,10,1,7,41,7,3,2,0,1,2,25
59,7,10,1,7,41,10,5,1,1,1,3,22
59,7,10,1,7,41,10,5,1,1,1,3,24
59,7,10,1,7,41,10,5,1,1,1,3,21
59,7,10,1,7,41,10,5,2,1,1,2,19
53,7,10,1,6,35,10,5,1,1,1,3,24
59,7,10,1,7,41,10,5,1,1,1,3,24
73,7,10,1,9,55,10,5,1,1,1,3,24
71,7,10,1,9,53,10,5,1,1,1,3,23
59,7,10,1,7,41,9,4,2,1,1,2,22
66,7,10,1,8,48,10,5,2,1,1,2,24
53,7,10,1,6,35,10,5,1,1,1,3,23
73,7,10,1,9,55,8,3,2,0,1,3,28
66,7,10,1,8,48,10,5,1,1,1,3,24
23,7,10,1,1,5,9,4,2,1,1,2,19
59,7,10,1,7,41,10,5,2,1,1,2,22
71,7,10,1,9,53,10,5,1,1,1,3,26
59,7,10,1,7,41,10,5,2,1,1,2,19
52,7,10,1,6,34,10,5,1,1,1,3,22
65,7,10,1,8,47,10,5,1,1,1,3,22
65,7,10,1,8,47,10,5,2,1,1,2,25
59,7,10,1,7,41,10,5,2,1,1,2,16
66,7,10,1,8,48,10,5,1,1,1,3,24
71,7,10,1,9,53,9,4,2,1,1,2,23
28,7,10,1,2,10,10,5,1,1,1,3,22
38,7,10,1,4,20,10,5,1,1,1,3,22
28,7,10,1,2,10,10,5,2,1,1,2,19
38,7,10,1,4,20,9,4,2,1,1,2,19
38,7,10,1,4,20,9,4,2,1,1,2,20
40,7,10,1,4,22,10,5,2,1,1,2,19
22,7,10,1,1,4,10,5,1,1,1,3,19
20,4,6,6,1,4,10,2,2,3,1,3,19
20,4,6,6,1,4,10,2,2,3,1,3,18
20,4,6,6,1,4,9,2,2,3,1,2,16
23,7,9,4,2,3,23,7,9,4,2,3,0
14,3,3,3,1,5,12,3,3,3,1,3,10
18,3,3,3,3,9,10,3,2,3,1,2,9
18,3,3,3,3,9,7,2,1,2,1,2,12
19,3,3,3,2,10,7,2,1,2,1,2,12
14,3,3,3,1,5,10,3,2,3,1,2,8
26,6,7,5,2,8,7,3,1,0,1,3,21
16,4,6,4,1,2,6,2,1,1,1,2,12
16,4,6,4,1,2,9,3,1,3,1,2,12
19,3,3,3,2,10,7,2,1,2,1,2,12
19,3,3,3,2,10,7,2,1,2,1,2,12
13,3,3,3,1,4,10,3,2,3,1,2,8
19,3,3,3,2,10,10,3,2,3,1,2,10
17,3,3,3,3,8,7,2,1,2,1,2,12
15,3,3,3,2,6,7,2,1,2,1,2,12
17,4,6,4,1,3,6,2,1,1,1,2,15
17,4,6,4,1,3,9,3,1,3,1,2,14
21,3,3,3,4,12,7,2,1,2,1,2,14
22,6,7,5,1,4,7,3,1,0,1,3,20
14,3,3,3,1,5,11,3,3,3,1,2,7
22,6,7,5,1,4,7,3,1,0,1,3,17
14,3,3,3,1,5,7,2,1,2,1,2,11
13,3,3,3,1,4,7,2,1,2,1,2,11
